user_id,course_id,enrollment_date,enrollment_status
USER01414,CU042,2024-07-04 04:56:02.027046,INACTIVE
USER00323,CU032,2024-08-09 04:56:02.027049,INACTIVE
USER01493,CU034,2024-11-13 04:56:02.027053,ACTIVE
USER01697,CU021,2024-07-10 04:56:02.027056,ACTIVE
USER00732,CU044,2024-12-28 04:56:02.027059,INACTIVE
USER01416,CU011,2024-06-26 04:56:02.027063,ACTIVE
USER01992,CU050,2025-08-11 04:56:02.027066,INACTIVE
USER01402,CU030,2025-06-21 04:56:02.027070,INACTIVE
USER01601,CU013,2025-02-22 04:56:02.027073,INACTIVE
USER00550,CU018,2025-08-15 04:56:02.027076,ACTIVE
USER00493,CU012,2026-01-07 04:56:02.027080,ACTIVE
USER00991,CU009,2024-12-08 04:56:02.027083,ACTIVE
USER01706,CU039,2024-10-08 04:56:02.027086,ACTIVE
USER00173,CU051,2024-09-23 04:56:02.027090,INACTIVE
USER00043,CU035,2026-01-05 04:56:02.027093,ACTIVE
USER00028,CU058,2024-08-17 04:56:02.027097,INACTIVE
USER01981,CU025,2025-11-21 04:56:02.027100,INACTIVE
USER01792,CU037,2025-10-31 04:56:02.027104,ACTIVE
USER01697,CU050,2024-11-11 04:56:02.027107,INACTIVE
USER00796,CU036,2024-12-02 04:56:02.027112,INACTIVE
USER01646,CU030,2024-12-26 04:56:02.027118,ACTIVE
USER01050,CU035,2024-10-24 04:56:02.027123,ACTIVE
USER01744,CU027,2024-08-18 04:56:02.027130,ACTIVE
USER01356,CU025,2024-09-28 04:56:02.027135,INACTIVE
USER00149,CU041,2025-04-12 04:56:02.027141,INACTIVE
USER01566,CU030,2025-03-23 04:56:02.027145,ACTIVE
USER01972,CU059,2025-12-19 04:56:02.027149,INACTIVE
USER01196,CU012,2025-05-01 04:56:02.027153,ACTIVE
USER01208,CU029,2024-07-29 04:56:02.027156,INACTIVE
USER01448,CU031,2025-03-03 04:56:02.027160,ACTIVE
USER00117,CU014,2024-07-02 04:56:02.027163,INACTIVE
USER00406,CU048,2025-09-08 04:56:02.027166,ACTIVE
USER00343,CU045,2024-11-09 04:56:02.027170,ACTIVE
USER00468,CU032,2024-07-13 04:56:02.027173,ACTIVE
USER01373,CU046,2025-07-13 04:56:02.027176,ACTIVE
USER01696,CU010,2025-11-08 04:56:02.027179,ACTIVE
USER00734,CU026,2024-12-11 04:56:02.027182,ACTIVE
USER00096,CU019,2025-02-20 04:56:02.027186,ACTIVE
USER01745,CU056,2025-05-17 04:56:02.027189,ACTIVE
USER00316,CU043,2024-07-12 04:56:02.027192,ACTIVE
USER00069,CU026,2026-01-02 04:56:02.027196,INACTIVE
USER00649,CU014,2025-09-25 04:56:02.027199,INACTIVE
USER00972,CU014,2025-05-17 04:56:02.027203,INACTIVE
USER01606,CU006,2026-01-12 04:56:02.027206,INACTIVE
USER01812,CU048,2024-07-24 04:56:02.027209,ACTIVE
USER00368,CU025,2025-04-22 04:56:02.027212,INACTIVE
USER01983,CU059,2024-07-13 04:56:02.027215,INACTIVE
USER01251,CU022,2025-06-15 04:56:02.027219,INACTIVE
USER00370,CU021,2024-09-09 04:56:02.027221,INACTIVE
USER00660,CU017,2025-12-31 04:56:02.027225,ACTIVE
USER00293,CU056,2025-06-05 04:56:02.027228,INACTIVE
USER01130,CU017,2025-05-23 04:56:02.027232,INACTIVE
USER00350,CU058,2025-08-16 04:56:02.027235,INACTIVE
USER01044,CU044,2024-12-29 04:56:02.027238,INACTIVE
USER00414,CU001,2024-12-14 04:56:02.027242,INACTIVE
USER01175,CU027,2024-12-25 04:56:02.027245,ACTIVE
USER01270,CU037,2025-02-26 04:56:02.027249,INACTIVE
USER00407,CU007,2025-02-25 04:56:02.027252,ACTIVE
USER00116,CU023,2025-01-13 04:56:02.027255,INACTIVE
USER00827,CU055,2025-01-04 04:56:02.027259,INACTIVE
USER00746,CU050,2024-06-17 04:56:02.027262,ACTIVE
USER00086,CU040,2025-12-26 04:56:02.027266,ACTIVE
USER01107,CU038,2025-06-21 04:56:02.027269,ACTIVE
USER00074,CU042,2025-04-01 04:56:02.027273,INACTIVE
USER00715,CU033,2025-03-13 04:56:02.027276,INACTIVE
USER00394,CU016,2024-12-03 04:56:02.027279,INACTIVE
USER00512,CU053,2026-01-07 04:56:02.027283,ACTIVE
USER00093,CU026,2025-04-21 04:56:02.027286,INACTIVE
USER01929,CU022,2025-11-15 04:56:02.027289,ACTIVE
USER01194,CU023,2024-09-18 04:56:02.027292,INACTIVE
USER01597,CU039,2025-12-12 04:56:02.027295,ACTIVE
USER01021,CU030,2025-08-22 04:56:02.027299,INACTIVE
USER01616,CU017,2024-11-07 04:56:02.027302,ACTIVE
USER01704,CU026,2025-06-17 04:56:02.027306,ACTIVE
USER01761,CU016,2025-11-28 04:56:02.027310,ACTIVE
USER00183,CU025,2025-07-18 04:56:02.027313,INACTIVE
USER00386,CU023,2026-01-22 04:56:02.027317,ACTIVE
USER01928,CU030,2024-07-05 04:56:02.027322,ACTIVE
USER01225,CU048,2024-08-20 04:56:02.027329,ACTIVE
USER00904,CU046,2026-01-21 04:56:02.027335,ACTIVE
USER01245,CU047,2024-07-30 04:56:02.027338,INACTIVE
USER01816,CU019,2025-03-09 04:56:02.027342,INACTIVE
USER00569,CU054,2025-08-22 04:56:02.027345,ACTIVE
USER01192,CU029,2025-02-01 04:56:02.027349,INACTIVE
USER01229,CU028,2024-11-22 04:56:02.027353,INACTIVE
USER00678,CU031,2025-05-10 04:56:02.027357,INACTIVE
USER00224,CU015,2024-10-15 04:56:02.027360,INACTIVE
USER00874,CU054,2024-06-14 04:56:02.027363,INACTIVE
USER00257,CU021,2026-01-17 04:56:02.027366,ACTIVE
USER00017,CU019,2025-02-09 04:56:02.027370,ACTIVE
USER01385,CU032,2025-06-14 04:56:02.027374,INACTIVE
USER00843,CU055,2025-04-21 04:56:02.027380,ACTIVE
USER01100,CU045,2024-07-07 04:56:02.027385,INACTIVE
USER01757,CU056,2025-02-16 04:56:02.027391,INACTIVE
USER00470,CU048,2025-11-14 04:56:02.027396,INACTIVE
USER00205,CU025,2024-08-18 04:56:02.027402,INACTIVE
USER01910,CU041,2024-08-25 04:56:02.027408,ACTIVE
USER01971,CU026,2024-11-18 04:56:02.027412,ACTIVE
USER00044,CU006,2025-10-08 04:56:02.027416,ACTIVE
USER01727,CU013,2024-10-02 04:56:02.027419,ACTIVE
USER01902,CU050,2025-01-04 04:56:02.027423,ACTIVE
USER01323,CU006,2025-07-27 04:56:02.027427,ACTIVE
USER00058,CU044,2025-02-05 04:56:02.027430,ACTIVE
USER00894,CU037,2025-07-12 04:56:02.027433,INACTIVE
USER00265,CU052,2025-11-08 04:56:02.027437,INACTIVE
USER00297,CU027,2025-04-05 04:56:02.027440,ACTIVE
USER00991,CU021,2025-07-11 04:56:02.027444,INACTIVE
USER00214,CU033,2025-08-04 04:56:02.027447,INACTIVE
USER00602,CU029,2025-04-28 04:56:02.027451,ACTIVE
USER01610,CU034,2024-11-25 04:56:02.027455,ACTIVE
USER01166,CU043,2025-02-25 04:56:02.027458,INACTIVE
USER01870,CU009,2025-09-02 04:56:02.027462,ACTIVE
USER00993,CU016,2024-11-30 04:56:02.027465,INACTIVE
USER01796,CU016,2025-07-10 04:56:02.027468,ACTIVE
USER00073,CU044,2025-11-10 04:56:02.027472,INACTIVE
USER00736,CU040,2025-05-15 04:56:02.027475,ACTIVE
USER00069,CU038,2024-09-20 04:56:02.027478,INACTIVE
USER00920,CU043,2025-08-21 04:56:02.027482,ACTIVE
USER01127,CU014,2025-10-30 04:56:02.027485,ACTIVE
USER01017,CU005,2025-08-22 04:56:02.027488,INACTIVE
USER00678,CU049,2026-01-26 04:56:02.027491,INACTIVE
USER00063,CU052,2025-08-21 04:56:02.027495,INACTIVE
USER00438,CU031,2024-12-25 04:56:02.027498,ACTIVE
USER01502,CU012,2026-01-14 04:56:02.027502,INACTIVE
USER00452,CU031,2024-10-17 04:56:02.027505,INACTIVE
USER00785,CU059,2024-09-15 04:56:02.027508,INACTIVE
USER01297,CU053,2026-01-11 04:56:02.027512,ACTIVE
USER00071,CU054,2025-01-16 04:56:02.027515,INACTIVE
USER00180,CU002,2024-07-11 04:56:02.027519,ACTIVE
USER01139,CU036,2025-04-15 04:56:02.027522,INACTIVE
USER00679,CU009,2024-11-28 04:56:02.027526,ACTIVE
USER01042,CU004,2025-09-16 04:56:02.027529,ACTIVE
USER00774,CU041,2026-01-25 04:56:02.027533,ACTIVE
USER00955,CU058,2025-11-01 04:56:02.027537,INACTIVE
USER01714,CU058,2025-06-21 04:56:02.027541,INACTIVE
USER00643,CU039,2025-09-11 04:56:02.027544,ACTIVE
USER00430,CU018,2025-11-10 04:56:02.027548,ACTIVE
USER00083,CU011,2024-07-07 04:56:02.027551,ACTIVE
USER01973,CU048,2025-10-04 04:56:02.027554,INACTIVE
USER00589,CU023,2025-07-10 04:56:02.027557,INACTIVE
USER00541,CU005,2026-01-20 04:56:02.027561,ACTIVE
USER01204,CU004,2025-10-14 04:56:02.027566,ACTIVE
USER01766,CU022,2025-01-08 04:56:02.027572,INACTIVE
USER01715,CU054,2025-01-20 04:56:02.027578,INACTIVE
USER00932,CU052,2025-01-27 04:56:02.027583,INACTIVE
USER01411,CU047,2025-09-05 04:56:02.027589,INACTIVE
USER01491,CU054,2024-11-05 04:56:02.027594,INACTIVE
USER00480,CU001,2025-09-02 04:56:02.027598,INACTIVE
USER01359,CU010,2025-07-03 04:56:02.027601,ACTIVE
USER00616,CU030,2026-01-04 04:56:02.027605,ACTIVE
USER00453,CU052,2024-11-03 04:56:02.027608,ACTIVE
USER00450,CU042,2024-11-19 04:56:02.027611,INACTIVE
USER01819,CU039,2025-01-17 04:56:02.027614,INACTIVE
USER00747,CU012,2024-11-09 04:56:02.027618,INACTIVE
USER01381,CU049,2024-07-12 04:56:02.027622,ACTIVE
USER01108,CU032,2025-10-08 04:56:02.027627,INACTIVE
USER00366,CU052,2025-06-01 04:56:02.027631,ACTIVE
USER00268,CU001,2025-10-08 04:56:02.027634,ACTIVE
USER01220,CU028,2025-12-12 04:56:02.027638,INACTIVE
USER01086,CU034,2025-03-18 04:56:02.027641,INACTIVE
USER01819,CU028,2024-12-23 04:56:02.027644,INACTIVE
USER00903,CU046,2024-07-12 04:56:02.027648,ACTIVE
USER01640,CU024,2025-07-02 04:56:02.027652,ACTIVE
USER00731,CU055,2025-09-11 04:56:02.027656,ACTIVE
USER00933,CU021,2025-03-19 04:56:02.027659,ACTIVE
USER01378,CU013,2025-01-23 04:56:02.027662,INACTIVE
USER00880,CU012,2024-11-27 04:56:02.027666,ACTIVE
USER00373,CU042,2025-08-09 04:56:02.027670,INACTIVE
USER00062,CU019,2024-11-09 04:56:02.027673,INACTIVE
USER01634,CU007,2024-12-16 04:56:02.027678,INACTIVE
USER00131,CU039,2024-09-01 04:56:02.027684,INACTIVE
USER00419,CU053,2024-10-02 04:56:02.027689,INACTIVE
USER00726,CU001,2025-08-24 04:56:02.027695,ACTIVE
USER01088,CU055,2025-10-30 04:56:02.027699,INACTIVE
USER01435,CU016,2025-05-17 04:56:02.027703,INACTIVE
USER01618,CU001,2025-03-14 04:56:02.027706,ACTIVE
USER01548,CU036,2026-01-09 04:56:02.027710,INACTIVE
USER00432,CU052,2025-10-19 04:56:02.027713,INACTIVE
USER01544,CU056,2024-06-28 04:56:02.027717,ACTIVE
USER01444,CU058,2024-07-12 04:56:02.027720,ACTIVE
USER00374,CU013,2025-12-17 04:56:02.027724,ACTIVE
USER01832,CU025,2025-09-07 04:56:02.027727,ACTIVE
USER01264,CU056,2024-09-22 04:56:02.027731,ACTIVE
USER01735,CU036,2025-10-08 04:56:02.027734,ACTIVE
USER00079,CU057,2025-06-28 04:56:02.027738,ACTIVE
USER00243,CU024,2025-01-02 04:56:02.027741,ACTIVE
USER00263,CU019,2025-08-29 04:56:02.027745,INACTIVE
USER00089,CU008,2024-09-27 04:56:02.027748,ACTIVE
USER00220,CU020,2025-11-24 04:56:02.027752,ACTIVE
USER01105,CU021,2025-02-20 04:56:02.027755,INACTIVE
USER00115,CU025,2025-08-24 04:56:02.027759,INACTIVE
USER00105,CU058,2024-08-01 04:56:02.027762,ACTIVE
USER01744,CU034,2025-01-20 04:56:02.027765,INACTIVE
USER01633,CU026,2024-12-26 04:56:02.027768,INACTIVE
USER01070,CU048,2025-04-12 04:56:02.027772,INACTIVE
USER00678,CU059,2024-12-29 04:56:02.027775,ACTIVE
USER00407,CU040,2025-02-19 04:56:02.027777,ACTIVE
USER01973,CU025,2024-09-18 04:56:02.027780,ACTIVE
USER01146,CU027,2025-04-30 04:56:02.027784,INACTIVE
USER01902,CU035,2024-12-13 04:56:02.027787,ACTIVE
USER00287,CU035,2025-04-26 04:56:02.027790,INACTIVE
USER00224,CU041,2025-06-11 04:56:02.027793,INACTIVE
USER00219,CU046,2024-09-12 04:56:02.027796,ACTIVE
USER01121,CU031,2024-06-16 04:56:02.027800,ACTIVE
USER01736,CU037,2025-09-07 04:56:02.027803,ACTIVE
USER01599,CU014,2025-02-17 04:56:02.027807,ACTIVE
USER00259,CU041,2025-03-25 04:56:02.027810,ACTIVE
USER01128,CU017,2024-07-07 04:56:02.027814,ACTIVE
USER01089,CU059,2025-11-25 04:56:02.027817,ACTIVE
USER01260,CU019,2025-06-18 04:56:02.027820,INACTIVE
USER01122,CU012,2025-10-01 04:56:02.027824,INACTIVE
USER01795,CU042,2025-05-20 04:56:02.027827,INACTIVE
USER01057,CU059,2024-07-31 04:56:02.027830,INACTIVE
USER00386,CU007,2025-11-26 04:56:02.027834,ACTIVE
USER00731,CU022,2024-11-26 04:56:02.027837,INACTIVE
USER00203,CU001,2025-06-25 04:56:02.027840,ACTIVE
USER01521,CU060,2024-09-10 04:56:02.027843,INACTIVE
USER01804,CU036,2024-12-14 04:56:02.027846,INACTIVE
USER00703,CU032,2025-12-03 04:56:02.027849,INACTIVE
USER01921,CU053,2025-05-24 04:56:02.027853,INACTIVE
USER01857,CU058,2024-07-12 04:56:02.027856,INACTIVE
USER01875,CU011,2024-07-17 04:56:02.027860,INACTIVE
USER01703,CU060,2025-12-03 04:56:02.027863,INACTIVE
USER01799,CU017,2025-01-28 04:56:02.027867,INACTIVE
USER00975,CU029,2024-11-09 04:56:02.027870,ACTIVE
USER01493,CU023,2025-02-22 04:56:02.027874,INACTIVE
USER00385,CU037,2025-06-04 04:56:02.027877,ACTIVE
USER00922,CU057,2024-07-04 04:56:02.027880,INACTIVE
USER00913,CU049,2025-04-03 04:56:02.027884,INACTIVE
USER00169,CU002,2024-11-11 04:56:02.027887,ACTIVE
USER01759,CU052,2025-10-26 04:56:02.027890,INACTIVE
USER00705,CU040,2025-01-06 04:56:02.027894,ACTIVE
USER00218,CU041,2024-11-26 04:56:02.027897,INACTIVE
USER01072,CU031,2024-10-24 04:56:02.027900,ACTIVE
USER00842,CU014,2025-10-06 04:56:02.027903,ACTIVE
USER01303,CU035,2025-05-01 04:56:02.027908,ACTIVE
USER00054,CU010,2024-06-18 04:56:02.027911,ACTIVE
USER00091,CU056,2025-10-16 04:56:02.027915,INACTIVE
USER01691,CU041,2024-07-24 04:56:02.027918,INACTIVE
USER01395,CU004,2024-10-27 04:56:02.027921,ACTIVE
USER00432,CU001,2024-08-14 04:56:02.027924,ACTIVE
USER01539,CU008,2025-10-09 04:56:02.027927,INACTIVE
USER00973,CU039,2025-04-08 04:56:02.027931,ACTIVE
USER01931,CU040,2025-04-23 04:56:02.027935,ACTIVE
USER00106,CU033,2026-01-26 04:56:02.027938,ACTIVE
USER01350,CU016,2025-07-23 04:56:02.027941,ACTIVE
USER00586,CU025,2025-01-25 04:56:02.027944,ACTIVE
USER00105,CU021,2024-12-09 04:56:02.027947,ACTIVE
USER01963,CU036,2024-11-08 04:56:02.027951,ACTIVE
USER01662,CU053,2025-05-21 04:56:02.027954,INACTIVE
USER00296,CU014,2024-09-06 04:56:02.027957,ACTIVE
USER01343,CU032,2025-01-28 04:56:02.027961,INACTIVE
USER01123,CU039,2025-06-17 04:56:02.027964,ACTIVE
USER01584,CU056,2025-06-12 04:56:02.027968,ACTIVE
USER01149,CU060,2025-04-29 04:56:02.027971,ACTIVE
USER01768,CU004,2025-01-31 04:56:02.027974,INACTIVE
USER00412,CU012,2025-08-25 04:56:02.027978,ACTIVE
USER01764,CU005,2025-05-08 04:56:02.027981,INACTIVE
USER00194,CU033,2024-12-01 04:56:02.027985,ACTIVE
USER00167,CU043,2025-11-28 04:56:02.027988,ACTIVE
USER01222,CU004,2025-02-26 04:56:02.027990,INACTIVE
USER01851,CU009,2024-12-23 04:56:02.027994,ACTIVE
USER01359,CU019,2024-09-18 04:56:02.027997,ACTIVE
USER00453,CU016,2025-12-09 04:56:02.028000,ACTIVE
USER01965,CU060,2025-03-06 04:56:02.028003,ACTIVE
USER01301,CU037,2025-10-13 04:56:02.028007,ACTIVE
USER00491,CU055,2025-10-27 04:56:02.028011,INACTIVE
USER01270,CU017,2024-09-26 04:56:02.028014,INACTIVE
USER00702,CU042,2025-03-25 04:56:02.028018,INACTIVE
USER00547,CU040,2025-03-04 04:56:02.028021,INACTIVE
USER01053,CU047,2025-02-28 04:56:02.028024,INACTIVE
USER01433,CU023,2024-11-28 04:56:02.028028,INACTIVE
USER01138,CU003,2025-05-05 04:56:02.028031,ACTIVE
USER00840,CU019,2024-06-26 04:56:02.028035,INACTIVE
USER01548,CU005,2025-06-28 04:56:02.028038,INACTIVE
USER01778,CU025,2024-10-22 04:56:02.028041,INACTIVE
USER00101,CU026,2024-07-29 04:56:02.028044,ACTIVE
USER00872,CU058,2025-03-12 04:56:02.028048,ACTIVE
USER01087,CU021,2025-03-11 04:56:02.028051,ACTIVE
USER00919,CU019,2025-07-14 04:56:02.028055,INACTIVE
USER01701,CU024,2024-10-07 04:56:02.028059,ACTIVE
USER01177,CU053,2024-06-22 04:56:02.028064,INACTIVE
USER01685,CU009,2025-08-06 04:56:02.028071,ACTIVE
USER01918,CU019,2025-06-28 04:56:02.028075,INACTIVE
USER00276,CU004,2025-07-03 04:56:02.028081,ACTIVE
USER00639,CU016,2024-07-01 04:56:02.028086,ACTIVE
USER01720,CU057,2025-12-18 04:56:02.028090,INACTIVE
USER01958,CU010,2024-11-17 04:56:02.028093,ACTIVE
USER01325,CU053,2025-01-06 04:56:02.028097,INACTIVE
USER00377,CU026,2024-06-29 04:56:02.028100,ACTIVE
USER01311,CU033,2024-09-17 04:56:02.028104,ACTIVE
USER00540,CU058,2025-05-20 04:56:02.028108,INACTIVE
USER01689,CU047,2025-02-18 04:56:02.028111,INACTIVE
USER00337,CU023,2025-11-30 04:56:02.028115,ACTIVE
USER01947,CU046,2025-02-04 04:56:02.028117,INACTIVE
USER00646,CU020,2025-05-23 04:56:02.028120,INACTIVE
USER01685,CU037,2025-02-02 04:56:02.028123,INACTIVE
USER01982,CU008,2024-06-28 04:56:02.028127,INACTIVE
USER00429,CU012,2025-04-23 04:56:02.028130,ACTIVE
USER00394,CU048,2024-09-08 04:56:02.028134,INACTIVE
USER01609,CU021,2025-08-16 04:56:02.028137,INACTIVE
USER01506,CU058,2024-12-05 04:56:02.028143,INACTIVE
USER01639,CU030,2024-12-30 04:56:02.028149,ACTIVE
USER00589,CU025,2025-09-21 04:56:02.028154,INACTIVE
USER01018,CU047,2024-08-12 04:56:02.028159,INACTIVE
USER01550,CU042,2025-12-29 04:56:02.028164,INACTIVE
USER00625,CU041,2025-08-30 04:56:02.028167,ACTIVE
USER01715,CU016,2024-10-17 04:56:02.028170,ACTIVE
USER00925,CU049,2024-10-30 04:56:02.028174,INACTIVE
USER01745,CU047,2025-09-18 04:56:02.028178,ACTIVE
USER00658,CU040,2025-10-22 04:56:02.028181,INACTIVE
USER00801,CU018,2024-11-12 04:56:02.028185,ACTIVE
USER01214,CU011,2024-08-14 04:56:02.028188,ACTIVE
USER01489,CU006,2025-02-12 04:56:02.028192,INACTIVE
USER00126,CU037,2025-12-09 04:56:02.028195,ACTIVE
USER00164,CU048,2025-10-26 04:56:02.028198,ACTIVE
USER00285,CU058,2026-01-16 04:56:02.028202,ACTIVE
USER01943,CU021,2026-01-04 04:56:02.028205,INACTIVE
USER00406,CU052,2025-11-19 04:56:02.028208,ACTIVE
USER00449,CU032,2024-12-19 04:56:02.028211,ACTIVE
USER00770,CU057,2024-06-10 04:56:02.028214,INACTIVE
USER01206,CU035,2025-09-15 04:56:02.028217,ACTIVE
USER00796,CU044,2025-09-17 04:56:02.028220,INACTIVE
USER01964,CU032,2025-10-04 04:56:02.028227,ACTIVE
USER00508,CU053,2025-08-28 04:56:02.028230,INACTIVE
USER01407,CU028,2024-11-26 04:56:02.028234,INACTIVE
USER01624,CU010,2025-03-02 04:56:02.028237,INACTIVE
USER01450,CU051,2025-04-06 04:56:02.028240,ACTIVE
USER00270,CU052,2024-07-14 04:56:02.028244,INACTIVE
USER01322,CU007,2024-07-25 04:56:02.028247,ACTIVE
USER01877,CU027,2024-11-29 04:56:02.028250,ACTIVE
USER00045,CU001,2024-10-18 04:56:02.028254,INACTIVE
USER01114,CU009,2025-01-13 04:56:02.028257,INACTIVE
USER01310,CU023,2025-04-29 04:56:02.028261,INACTIVE
USER00983,CU055,2024-07-27 04:56:02.028265,ACTIVE
USER00932,CU016,2024-06-30 04:56:02.028268,ACTIVE
USER01116,CU018,2025-07-09 04:56:02.028271,ACTIVE
USER00045,CU056,2024-10-13 04:56:02.028274,ACTIVE
USER00993,CU027,2025-01-06 04:56:02.028277,ACTIVE
USER00208,CU019,2024-12-09 04:56:02.028280,INACTIVE
USER00725,CU019,2024-10-10 04:56:02.028283,INACTIVE
USER00221,CU042,2024-08-17 04:56:02.028286,INACTIVE
USER00877,CU029,2024-12-14 04:56:02.028290,INACTIVE
USER01569,CU027,2025-02-13 04:56:02.028293,ACTIVE
USER01842,CU043,2024-07-30 04:56:02.028297,INACTIVE
USER00314,CU051,2024-08-31 04:56:02.028322,INACTIVE
USER01094,CU060,2025-04-24 04:56:02.028326,INACTIVE
USER01092,CU034,2024-11-05 04:56:02.028329,ACTIVE
USER01632,CU046,2024-11-02 04:56:02.028332,INACTIVE
USER00540,CU020,2024-07-19 04:56:02.028335,ACTIVE
USER00393,CU059,2025-09-09 04:56:02.028338,INACTIVE
USER01124,CU030,2025-03-05 04:56:02.028342,ACTIVE
USER00490,CU017,2026-01-16 04:56:02.028345,ACTIVE
USER00074,CU060,2025-02-27 04:56:02.028349,ACTIVE
USER01290,CU006,2024-07-31 04:56:02.028352,ACTIVE
USER00660,CU056,2025-10-10 04:56:02.028355,ACTIVE
USER00925,CU057,2024-09-30 04:56:02.028358,INACTIVE
USER00252,CU024,2025-05-29 04:56:02.028362,INACTIVE
USER01141,CU004,2024-08-27 04:56:02.028365,INACTIVE
USER01352,CU033,2024-11-11 04:56:02.028368,INACTIVE
USER00454,CU024,2024-08-04 04:56:02.028372,ACTIVE
USER00569,CU014,2025-04-08 04:56:02.028375,ACTIVE
USER00401,CU057,2024-10-31 04:56:02.028379,ACTIVE
USER00244,CU033,2025-07-08 04:56:02.028382,ACTIVE
USER01594,CU056,2025-12-28 04:56:02.028385,INACTIVE
USER00542,CU004,2025-07-16 04:56:02.028389,ACTIVE
USER01093,CU004,2025-09-27 04:56:02.028392,INACTIVE
USER01258,CU003,2024-12-27 04:56:02.028396,ACTIVE
USER01456,CU054,2024-10-25 04:56:02.028399,INACTIVE
USER01542,CU013,2025-12-22 04:56:02.028402,ACTIVE
USER01893,CU045,2026-01-26 04:56:02.028405,INACTIVE
USER01259,CU055,2025-05-25 04:56:02.028408,ACTIVE
USER01340,CU018,2024-12-11 04:56:02.028411,INACTIVE
USER00167,CU006,2025-02-15 04:56:02.028414,ACTIVE
USER01942,CU036,2024-07-23 04:56:02.028418,INACTIVE
USER00758,CU059,2025-12-14 04:56:02.028421,INACTIVE
USER00285,CU023,2024-08-07 04:56:02.028424,INACTIVE
USER00123,CU002,2025-05-14 04:56:02.028427,INACTIVE
USER00138,CU003,2025-02-07 04:56:02.028431,INACTIVE
USER01924,CU031,2025-07-27 04:56:02.028434,INACTIVE
USER00840,CU018,2025-01-20 04:56:02.028437,ACTIVE
USER01010,CU021,2025-03-13 04:56:02.028441,ACTIVE
USER01469,CU041,2025-05-09 04:56:02.028444,ACTIVE
USER00920,CU051,2024-08-25 04:56:02.028447,INACTIVE
USER00246,CU007,2025-04-19 04:56:02.028451,INACTIVE
USER01939,CU018,2024-09-25 04:56:02.028456,INACTIVE
USER01754,CU019,2025-05-09 04:56:02.028462,ACTIVE
USER00766,CU006,2025-04-11 04:56:02.028468,INACTIVE
USER00679,CU025,2024-12-29 04:56:02.028473,INACTIVE
USER00789,CU058,2024-11-27 04:56:02.028478,ACTIVE
USER00331,CU026,2025-10-21 04:56:02.028483,INACTIVE
USER00011,CU008,2025-03-25 04:56:02.028489,INACTIVE
USER00134,CU019,2026-01-17 04:56:02.028493,INACTIVE
USER00727,CU052,2024-09-27 04:56:02.028497,ACTIVE
USER01586,CU029,2024-09-04 04:56:02.028500,ACTIVE
USER01039,CU011,2025-04-22 04:56:02.028504,INACTIVE
USER01049,CU053,2025-01-27 04:56:02.028508,INACTIVE
USER00816,CU057,2024-11-29 04:56:02.028511,ACTIVE
USER00565,CU045,2025-09-11 04:56:02.028514,INACTIVE
USER01757,CU026,2025-04-29 04:56:02.028517,ACTIVE
USER00838,CU008,2026-01-06 04:56:02.028520,ACTIVE
USER01418,CU048,2025-04-18 04:56:02.028523,INACTIVE
USER01493,CU020,2025-05-27 04:56:02.028526,ACTIVE
USER00128,CU017,2024-06-16 04:56:02.028529,ACTIVE
USER00482,CU046,2025-12-04 04:56:02.028533,INACTIVE
USER01802,CU019,2024-10-09 04:56:02.028537,INACTIVE
USER00207,CU026,2025-07-12 04:56:02.028541,ACTIVE
USER01040,CU051,2025-06-01 04:56:02.028544,INACTIVE
USER00418,CU021,2025-10-24 04:56:02.028548,ACTIVE
USER00325,CU055,2026-01-07 04:56:02.028551,INACTIVE
USER01145,CU041,2025-05-13 04:56:02.028554,INACTIVE
USER00449,CU030,2025-03-16 04:56:02.028557,ACTIVE
USER00768,CU024,2025-09-07 04:56:02.028561,ACTIVE
USER01391,CU057,2025-09-08 04:56:02.028564,ACTIVE
USER00245,CU015,2024-06-25 04:56:02.028567,ACTIVE
USER01310,CU011,2024-11-01 04:56:02.028571,INACTIVE
USER01024,CU042,2025-12-21 04:56:02.028574,ACTIVE
USER00241,CU056,2025-07-28 04:56:02.028577,ACTIVE
USER00360,CU058,2024-12-02 04:56:02.028581,INACTIVE
USER00297,CU048,2026-01-26 04:56:02.028583,ACTIVE
USER01937,CU006,2024-12-28 04:56:02.028587,ACTIVE
USER01195,CU043,2025-07-28 04:56:02.028590,ACTIVE
USER00019,CU026,2025-03-28 04:56:02.028593,ACTIVE
USER00774,CU018,2025-04-23 04:56:02.028602,ACTIVE
USER01279,CU029,2025-09-21 04:56:02.028606,ACTIVE
USER01313,CU018,2024-12-20 04:56:02.028609,INACTIVE
USER00178,CU055,2025-02-17 04:56:02.028613,INACTIVE
USER01301,CU047,2025-07-13 04:56:02.028616,INACTIVE
USER00177,CU059,2025-11-24 04:56:02.028621,INACTIVE
USER00629,CU004,2025-05-20 04:56:02.028624,ACTIVE
USER00802,CU029,2025-12-31 04:56:02.028628,ACTIVE
USER01870,CU043,2025-10-03 04:56:02.028631,ACTIVE
USER01198,CU041,2025-12-19 04:56:02.028635,INACTIVE
USER00279,CU001,2025-02-01 04:56:02.028640,INACTIVE
USER01513,CU005,2024-07-08 04:56:02.028645,INACTIVE
USER01210,CU001,2024-11-23 04:56:02.028651,INACTIVE
